"formula_idx","wins","formula"
5736,1,"Response ~  (GammaSqr+log10Ta_optSqr+PhotonIndexSqr+log10PeakFluxSqr+Beta_opt+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Ta_opt+Gamma+log10NHSqr+Beta_optSqr+log10TaSqr"
5787,1,"Response ~  (GammaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10Ta_opt+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+Gamma+log10NHSqr+Beta_optSqr+log10TaSqr+log10Ta_optSqr"
5797,1,"Response ~  (GammaSqr+log10Ta_optSqr+log10PeakFluxSqr+log10Ta_opt+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+Gamma+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr"
5851,1,"Response ~  (GammaSqr+log10Ta_optSqr+Beta_optSqr+Gamma+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+log10Ta_opt+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+log10TaSqr"
5855,1,"Response ~  (log10Ta_optSqr+log10NHSqr+PhotonIndexSqr+log10PeakFluxSqr+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+log10Ta_opt+Gamma+Beta_optSqr+log10TaSqr+GammaSqr"
6064,1,"Response ~  (GammaSqr+log10TaSqr+log10NHSqr+log10Ta_opt+log10Ta+Beta_opt)^2+log10PeakFlux+PhotonIndex+log10NH+Gamma+log10PeakFluxSqr+PhotonIndexSqr+Beta_optSqr+log10Ta_optSqr"
6383,1,"Response ~  (GammaSqr+log10Ta_optSqr+Beta_optSqr+log10NHSqr+log10PeakFluxSqr+log10Ta)^2+log10PeakFlux+PhotonIndex+log10NH+Beta_opt+log10Ta_opt+Gamma+PhotonIndexSqr+log10TaSqr"
7062,1,"Response ~  (log10TaSqr+Beta_optSqr+log10NHSqr+log10Ta_opt+log10Ta+PhotonIndex+log10PeakFlux)^2+log10NH+Beta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10Ta_optSqr+GammaSqr"
7530,1,"Response ~  (log10Ta_optSqr+log10TaSqr+Beta_optSqr+log10Ta_opt+log10Ta+log10NH+log10PeakFlux)^2+PhotonIndex+Beta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+GammaSqr"
8047,1,"Response ~  (log10Ta_optSqr+log10TaSqr+Beta_optSqr+log10NHSqr+log10Ta_opt+log10Ta+log10PeakFlux)^2+PhotonIndex+log10NH+Beta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+GammaSqr"
8502,1,"Response ~  (GammaSqr+log10Ta_optSqr+PhotonIndexSqr+log10PeakFluxSqr+log10Ta+log10NH+PhotonIndex)^2+log10PeakFlux+Beta_opt+log10Ta_opt+Gamma+log10NHSqr+Beta_optSqr+log10TaSqr"
9196,1,"Response ~  (GammaSqr+log10Ta_optSqr+PhotonIndexSqr+Gamma+log10Ta+Beta_opt+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta_opt+log10PeakFluxSqr+log10NHSqr+Beta_optSqr+log10TaSqr"
9218,1,"Response ~  (log10Ta_optSqr+Beta_optSqr+log10NHSqr+log10PeakFluxSqr+log10Ta+Beta_opt+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta_opt+Gamma+PhotonIndexSqr+log10TaSqr+GammaSqr"
