"formula_idx","wins","formula"
4363,1,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10Fa+log10NH+log10PeakFlux)^2+PhotonIndex+log10Ta+Alpha+log10T90+log10PeakFluxSqr+log10NHSqr+AlphaSqr+log10T90Sqr"
4366,1,"Response ~  (log10FaSqr+log10NHSqr+PhotonIndexSqr+log10Fa+log10NH+log10PeakFlux)^2+PhotonIndex+log10Ta+Alpha+log10T90+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr"
4372,1,"Response ~  (log10FaSqr+log10NHSqr+log10TaSqr+log10Fa+log10NH+log10PeakFlux)^2+PhotonIndex+log10Ta+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr+log10T90Sqr"
5148,1,"Response ~  (log10FaSqr+log10NHSqr+log10PeakFluxSqr+log10Fa+log10NH+PhotonIndex)^2+log10PeakFlux+log10Ta+Alpha+log10T90+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr"
5281,1,"Response ~  (AlphaSqr+log10FaSqr+log10NHSqr+log10PeakFluxSqr+log10NH+PhotonIndex)^2+log10PeakFlux+log10Ta+log10Fa+Alpha+log10T90+PhotonIndexSqr+log10TaSqr+log10T90Sqr"
5316,1,"Response ~  (AlphaSqr+log10NHSqr+log10T90+Alpha+log10Fa+PhotonIndex)^2+log10PeakFlux+log10Ta+log10NH+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+log10T90Sqr"
5385,1,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10T90+log10Fa+PhotonIndex)^2+log10PeakFlux+log10Ta+log10NH+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+AlphaSqr"
5654,1,"Response ~  (AlphaSqr+log10FaSqr+log10T90+Alpha+log10NH+log10Ta)^2+log10PeakFlux+PhotonIndex+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr+log10T90Sqr"
5879,1,"Response ~  (AlphaSqr+log10FaSqr+log10NHSqr+PhotonIndexSqr+log10Fa+log10Ta)^2+log10PeakFlux+PhotonIndex+log10NH+Alpha+log10T90+log10PeakFluxSqr+log10TaSqr+log10T90Sqr"
5921,1,"Response ~  (log10T90Sqr+AlphaSqr+log10NHSqr+log10T90+Alpha+log10Ta)^2+log10PeakFlux+PhotonIndex+log10NH+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr"
6023,1,"Response ~  (AlphaSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10PeakFluxSqr+log10TaSqr+log10NHSqr+log10FaSqr+log10T90Sqr"
6034,1,"Response ~  (log10T90Sqr+AlphaSqr+log10T90+Alpha+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr+log10FaSqr"
6051,1,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+Alpha+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10T90+log10PeakFluxSqr+log10NHSqr+AlphaSqr+log10T90Sqr"
6125,1,"Response ~  (log10FaSqr+log10NHSqr+log10TaSqr+PhotonIndexSqr+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10T90+log10PeakFluxSqr+AlphaSqr+log10T90Sqr"
6170,1,"Response ~  (log10T90Sqr+AlphaSqr+log10TaSqr+log10T90+Alpha+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+log10FaSqr"
6174,1,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10T90+Alpha+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr"
6300,1,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10T90+Alpha+log10Fa)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr"
6410,1,"Response ~  (log10T90Sqr+AlphaSqr+log10NHSqr+log10PeakFluxSqr+log10T90+Alpha)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+log10Fa+PhotonIndexSqr+log10TaSqr+log10FaSqr"
6643,1,"Response ~  (log10T90Sqr+log10FaSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10PeakFlux)^2+log10NH+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr+AlphaSqr"
8214,1,"Response ~  (log10FaSqr+log10NHSqr+Alpha+log10Fa+log10NH+log10Ta+PhotonIndex)^2+log10PeakFlux+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr"
8561,1,"Response ~  (log10T90Sqr+AlphaSqr+log10NHSqr+log10T90+Alpha+log10Ta+PhotonIndex)^2+log10PeakFlux+log10NH+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr"
9161,1,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+Alpha+log10Fa+log10NH+log10Ta)^2+log10PeakFlux+PhotonIndex+log10T90+log10PeakFluxSqr+log10TaSqr+log10NHSqr+log10FaSqr"
9266,1,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10T90+Alpha+log10NH+log10Ta)^2+log10PeakFlux+PhotonIndex+log10Fa+log10PeakFluxSqr+log10TaSqr+log10NHSqr+log10FaSqr"
9389,1,"Response ~  (log10T90Sqr+log10NHSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa+log10Ta)^2+log10PeakFlux+PhotonIndex+log10NH+log10PeakFluxSqr+log10TaSqr+log10FaSqr+AlphaSqr"
