GRB,InvZphot,InvZspec,Dlogz,Zphot,Zspec,Dz,normDz,SD,z_SD,pred_max,pred_min,linpred_max,linpred_min,InvZphot_corrected,Zphot_corrected,pred_max_corrected,pred_min_corrected,linpred_max_corrected,linpred_min_corrected
050505A,0.6212,0.7218,0.1006,3.18022828954033,4.26987118996723,1.08964290042691,0.206768412575504,0,0,0.675541219979657,0.591436243667977,3.73741270014234,2.90333875578829,0.7414339484896926,4.513583403430698,0.7734769613561672,0.7238833593152378,4.935768590310355,4.295212085794915
050525A,0.2848,0.2068,-0.078,0.926637459524081,0.609904076215706,-0.316733383308375,-0.196740531307244,0,0,0.304199146544048,0.251757424975919,1.01464785861511,0.78549001149055,0.2238611671661395,0.6744075252181578,0.2427991100276407,0.1916041605817489,0.7490374557702093,0.5545480867054906
050603A,0.3335,0.5821,0.2486,1.15526164356616,2.82032226884411,1.66506062527795,0.435842975567016,0,0,0.349120027068704,0.314400012096777,1.23418960616711,1.06252875529596,0.4755260779396923,1.9890011211503764,0.4843709282952679,0.4647106975274658,2.050499290339699,1.9154842359385904
050730A,0.4858,0.6961,0.2103,2.06055367205366,3.96706679223423,1.90651312018056,0.383830779799721,0,0,0.523810012282657,0.446460664866802,2.34048874072903,1.79550752003356,0.6615935631662702,3.5876847092527813,0.6840066652844042,0.6383966083996397,3.8306621578583906,3.3490721083375634
050801A,0.4408,0.4082,-0.0326,1.75930685581751,1.559764430599,-0.199542425218512,-0.0779534330711118,0,0,0.466152600976612,0.41137402106943,1.92518003749263,1.57854087999356,0.3761523558370466,1.377674257658242,0.4009022131359405,0.3474259628297289,1.517110104953626,1.2254916175744848
050802A,0.467,0.433,-0.034,1.93089324525032,1.71019163189084,-0.220701613359478,-0.0814339512979381,0,0,0.480706612102205,0.451363120499913,2.02486928545766,1.82724288953478,0.4017294657292118,1.5219093147015603,0.4151102109195698,0.3864643441511862,1.6008194894420955,1.4348058926580096
050820A,0.4484,0.5581,0.1097,1.80801872811664,2.61493089917358,0.806912171056939,0.223216485615648,0,0,0.489419900162883,0.427571586451332,2.08617039013537,1.67652673916978,0.5405882767044957,2.4720684358394904,0.5638158215061483,0.5287941741609016,2.6628220630990485,2.3790465458862164
050824A,0.186,0.2619,0.0759,0.534616982799294,0.82767932897041,0.293062346171115,0.160346698420125,0,0,0.232465062997575,0.13300945955618,0.707910320968456,0.358343032922762,0.1274100810078983,0.3409422697529978,0.1727704635435988,0.0756793605431346,0.4885741178199363,0.1903628390743079
050904A,0.7451,0.863,0.1179,4.56032273693866,6.29457510254569,1.73425236560703,0.237745494593894,0,0,0.785548540377565,0.683770797676803,5.10307265868747,3.82803931224646,0.8144932080286292,5.523688384621277,0.8383442202111611,0.7783296397489972,5.891983359908117,5.002465046392964
050922C,0.345,0.5049,0.1599,1.21309470960564,2.19815862166661,0.985063912060969,0.308009710771518,0,0,0.380418076939355,0.295981583844088,1.40114328593571,0.976885808954171,0.4820379603225926,2.0341563787252253,0.5020934691276006,0.4542812507049095,2.1775578730380465,1.8463037875289925
051016B,0.3694,0.287,-0.0824,1.3409923796904,0.936421963946607,-0.404570415743789,-0.2089267852133,0,0,0.391296326095025,0.355085560764519,1.46204692529928,1.26509051125102,0.3064498502530545,1.025115744986239,0.3278256036411132,0.2924757286740233,1.127284636800982,0.960991578882384
