"formula_idx","wins","formula","r","rmse","bias"
4251,0,"Response ~  (log10T90Sqr+log10FaSqr+log10PeakFluxSqr+log10T90+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+Alpha+log10NHSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.25,0.18,-0.12
4267,0,"Response ~  (log10FaSqr+log10TaSqr+log10PeakFluxSqr+log10NHSqr+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+Alpha+log10T90+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.2,0.2,0.24
4271,0,"Response ~  (log10T90Sqr+log10FaSqr+log10PeakFluxSqr+log10NHSqr+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+Alpha+log10T90+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.39,0.17,-0.12
4318,0,"Response ~  (AlphaSqr+PhotonIndexSqr+Alpha+log10Fa+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.26,0.2,-0.17
4347,0,"Response ~  (PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+log10Fa+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Alpha+log10T90+log10TaSqr+log10FaSqr+AlphaSqr+log10T90Sqr",0.21,0.2,0.24
4349,0,"Response ~  (log10FaSqr+log10PeakFluxSqr+log10NHSqr+log10Fa+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Alpha+log10T90+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.38,0.16,-0.4
4353,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Alpha+log10T90+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.65,0.16,-0.17
4356,0,"Response ~  (log10FaSqr+log10TaSqr+log10NHSqr+log10Fa+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.58,0.17,-0.44
4375,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10Fa+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10T90Sqr",0.52,0.17,-0.094
4467,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+log10Fa+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.4,0.18,0.097
4474,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+log10Fa+Alpha+log10T90+log10TaSqr+AlphaSqr+log10T90Sqr",0.21,0.19,0.2
4493,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+log10Fa+Alpha+log10T90+log10NHSqr+AlphaSqr+log10T90Sqr",0.46,0.18,-0.21
4526,0,"Response ~  (AlphaSqr+log10FaSqr+log10T90+Alpha+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.4,0.19,-0.27
4554,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+Alpha+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10T90+log10NHSqr+log10PeakFluxSqr+AlphaSqr+log10T90Sqr",0.36,0.18,-0.043
4589,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+AlphaSqr+log10T90Sqr",0.46,0.17,-0.29
4593,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.28,0.18,-0.14
4602,0,"Response ~  (log10T90Sqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10T90+log10TaSqr+log10FaSqr+AlphaSqr",0.41,0.19,-0.21
4651,0,"Response ~  (AlphaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10T90+Alpha+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10NHSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.41,0.18,-0.3
4670,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+Alpha+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10T90+log10TaSqr+AlphaSqr+log10T90Sqr",0.51,0.17,-0.42
4701,0,"Response ~  (log10T90Sqr+AlphaSqr+log10TaSqr+PhotonIndexSqr+Alpha+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10T90+log10NHSqr+log10PeakFluxSqr+log10FaSqr",0.41,0.19,0.16
4749,0,"Response ~  (AlphaSqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10NHSqr+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+Alpha+log10T90+log10PeakFluxSqr+log10T90Sqr",0.48,0.17,-0.24
4787,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10Fa+log10Ta+PhotonIndex+log10PeakFlux)^2+log10NH+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.46,0.17,-0.25
4905,0,"Response ~  (AlphaSqr+log10FaSqr+Alpha+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.28,0.22,-0.1
4923,0,"Response ~  (log10FaSqr+log10TaSqr+log10T90+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.33,0.19,-0.43
4927,0,"Response ~  (log10T90Sqr+log10FaSqr+log10T90+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.55,0.18,-0.046
4931,0,"Response ~  (log10FaSqr+log10PeakFluxSqr+log10NHSqr+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+Alpha+log10T90+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.18,0.2,-0.0036
4935,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+Alpha+log10T90+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.45,0.17,-0.069
4938,0,"Response ~  (log10FaSqr+log10TaSqr+log10NHSqr+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.48,0.17,-0.096
4941,0,"Response ~  (AlphaSqr+log10FaSqr+log10NHSqr+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.49,0.17,-0.33
4942,0,"Response ~  (log10T90Sqr+log10FaSqr+log10NHSqr+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.33,0.18,-0.072
4948,0,"Response ~  (log10FaSqr+log10TaSqr+log10PeakFluxSqr+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+Alpha+log10T90+log10NHSqr+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.36,0.2,-0.38
5130,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta+log10PeakFlux)^2+log10NH+PhotonIndex+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.35,0.19,-0.4
5167,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10Fa+log10Ta+log10PeakFlux)^2+log10NH+PhotonIndex+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10T90Sqr",0.5,0.17,-0.29
5168,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10Fa+log10Ta+log10PeakFlux)^2+log10NH+PhotonIndex+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.5,0.17,-0.066
5171,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10Fa+log10Ta+log10PeakFlux)^2+log10NH+PhotonIndex+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr",0.45,0.18,-0.092
5327,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10NHSqr+Alpha+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+log10T90+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.45,0.18,0.21
5351,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+Alpha+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr",0.32,0.24,0.16
5362,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10NHSqr+log10T90+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+Alpha+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.45,0.18,-0.16
5383,0,"Response ~  (log10T90Sqr+log10TaSqr+PhotonIndexSqr+log10T90+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+log10FaSqr+AlphaSqr",0.35,0.18,-0.03
5385,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.55,0.18,-0.38
5404,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+Alpha+log10T90+log10PeakFluxSqr+log10TaSqr+log10T90Sqr",0.43,0.17,-0.074
5405,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+Alpha+log10T90+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.56,0.15,-0.061
5494,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+Alpha+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+log10Fa+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr",0.33,0.24,0.15
5558,0,"Response ~  (log10T90Sqr+log10T90+Alpha+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+AlphaSqr",0.38,0.2,-0.1
5563,0,"Response ~  (AlphaSqr+log10NHSqr+Alpha+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.27,0.2,-0.2
5571,0,"Response ~  (log10FaSqr+PhotonIndexSqr+Alpha+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.56,0.16,-0.055
5579,0,"Response ~  (log10T90Sqr+AlphaSqr+Alpha+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr",0.41,0.18,-0.18
5583,0,"Response ~  (log10FaSqr+log10NHSqr+log10T90+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.39,0.19,-0.19
5585,0,"Response ~  (log10T90Sqr+log10NHSqr+log10T90+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+AlphaSqr",0.33,0.19,0.0085
5603,0,"Response ~  (log10FaSqr+log10PeakFluxSqr+log10NHSqr+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+Alpha+log10T90+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.4,0.16,-0.26
5607,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+Alpha+log10T90+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.49,0.17,-0.38
5610,0,"Response ~  (log10FaSqr+log10TaSqr+log10NHSqr+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.48,0.17,-0.37
5622,0,"Response ~  (log10T90Sqr+log10TaSqr+log10PeakFluxSqr+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+Alpha+log10T90+log10NHSqr+PhotonIndexSqr+log10FaSqr+AlphaSqr",0.39,0.19,-0.33
5630,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.55,0.18,0.065
5681,0,"Response ~  (log10T90Sqr+AlphaSqr+log10PeakFluxSqr+Alpha+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+log10Fa+log10T90+log10NHSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr",0.29,0.2,-0.21
5724,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10T90+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+log10Fa+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr",0.56,0.17,-0.38
5726,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10T90+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+log10Fa+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr",0.49,0.17,-0.07
5768,0,"Response ~  (PhotonIndexSqr+log10PeakFluxSqr+log10T90+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10NHSqr+log10TaSqr+log10FaSqr+AlphaSqr+log10T90Sqr",0.48,0.16,-0.18
5775,0,"Response ~  (AlphaSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.45,0.17,-0.33
5779,0,"Response ~  (log10T90Sqr+log10TaSqr+log10T90+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr+AlphaSqr",0.43,0.18,-0.075
5782,0,"Response ~  (log10T90Sqr+AlphaSqr+log10T90+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr",0.32,0.2,-0.057
5783,0,"Response ~  (PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10T90+log10TaSqr+log10FaSqr+AlphaSqr+log10T90Sqr",0.39,0.19,-0.11
5789,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10NHSqr+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10T90+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.54,0.17,-0.42
5792,0,"Response ~  (log10FaSqr+log10TaSqr+log10NHSqr+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10T90+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.5,0.15,-0.071
5795,0,"Response ~  (AlphaSqr+log10FaSqr+log10NHSqr+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.48,0.17,-0.18
5805,0,"Response ~  (AlphaSqr+log10FaSqr+log10PeakFluxSqr+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10T90+log10NHSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.13,0.29,0.58
5807,0,"Response ~  (log10T90Sqr+AlphaSqr+log10PeakFluxSqr+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10T90+log10NHSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr",0.49,0.17,-0.28
5816,0,"Response ~  (log10T90Sqr+AlphaSqr+log10TaSqr+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr",0.3,0.19,-0.23
5817,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr",0.53,0.19,-0.48
5822,0,"Response ~  (log10T90Sqr+log10PeakFluxSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+PhotonIndexSqr+log10TaSqr+log10FaSqr+AlphaSqr",0.39,0.19,0.061
5829,0,"Response ~  (log10T90Sqr+log10TaSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr+AlphaSqr",0.51,0.19,-0.28
5831,0,"Response ~  (log10T90Sqr+log10FaSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.43,0.18,-0.43
5832,0,"Response ~  (log10T90Sqr+AlphaSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr",0.57,0.17,0.0053
5836,0,"Response ~  (log10T90Sqr+PhotonIndexSqr+log10PeakFluxSqr+log10T90+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10NHSqr+log10TaSqr+log10FaSqr+AlphaSqr",0.49,0.26,-0.38
5839,0,"Response ~  (log10T90Sqr+log10TaSqr+log10PeakFluxSqr+log10T90+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10NHSqr+PhotonIndexSqr+log10FaSqr+AlphaSqr",0.28,0.18,-0.33
5846,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10T90Sqr",0.44,0.22,-0.44
5847,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.48,0.2,0.0052
5861,0,"Response ~  (log10T90Sqr+log10FaSqr+log10PeakFluxSqr+log10NHSqr+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10T90+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.46,0.17,-0.45
5863,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10T90+log10PeakFluxSqr+AlphaSqr+log10T90Sqr",0.54,0.17,0.052
5869,0,"Response ~  (AlphaSqr+log10FaSqr+log10TaSqr+log10NHSqr+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10T90Sqr",0.55,0.15,-0.1
5870,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10NHSqr+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr",0.42,0.18,-0.019
5883,0,"Response ~  (AlphaSqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+log10T90Sqr",0.33,0.2,-0.32
5887,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10TaSqr+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr",0.53,0.17,-0.64
5895,0,"Response ~  (AlphaSqr+PhotonIndexSqr+log10NHSqr+log10T90+Alpha+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10Fa+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.41,0.18,-0.33
5905,0,"Response ~  (AlphaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10T90+Alpha+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10Fa+log10NHSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.39,0.18,-0.28
5956,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+Alpha+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10Fa+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr",0.46,0.18,-0.23
5957,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10TaSqr+Alpha+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10Fa+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr",0.41,0.18,-0.11
5985,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10PeakFluxSqr+log10T90+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10Fa+Alpha+log10NHSqr+PhotonIndexSqr+AlphaSqr",0.62,0.15,-0.31
5992,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10TaSqr+log10T90+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10Fa+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr",0.57,0.17,-0.65
6028,0,"Response ~  (log10T90Sqr+PhotonIndexSqr+log10T90+Alpha+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr+AlphaSqr",0.38,0.2,-0.091
6065,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+Alpha+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr",0.47,0.16,-0.0087
6078,0,"Response ~  (log10T90Sqr+PhotonIndexSqr+log10NHSqr+log10T90+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10PeakFluxSqr+log10TaSqr+log10FaSqr+AlphaSqr",0.34,0.17,-0.32
6088,0,"Response ~  (log10T90Sqr+PhotonIndexSqr+log10PeakFluxSqr+log10T90+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10NHSqr+log10TaSqr+log10FaSqr+AlphaSqr",0.26,0.19,-0.092
6091,0,"Response ~  (log10T90Sqr+log10TaSqr+log10PeakFluxSqr+log10T90+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10NHSqr+PhotonIndexSqr+log10FaSqr+AlphaSqr",0.41,0.2,-0.11
6097,0,"Response ~  (log10T90Sqr+log10TaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10NHSqr+log10PeakFluxSqr+log10FaSqr+AlphaSqr",0.55,0.17,-0.085
6100,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr",0.5,0.16,-0.31
6106,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10T90+log10TaSqr+AlphaSqr+log10T90Sqr",0.38,0.17,0.0075
6122,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10NHSqr+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr",0.15,0.21,-0.14
6128,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10T90+log10NHSqr+log10TaSqr+log10T90Sqr",0.34,0.2,-0.28
6138,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr",0.45,0.16,-0.071
6139,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10TaSqr+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr",0.16,0.26,-0.13
6168,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10T90+Alpha+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10T90Sqr",0.51,0.18,0.23
