"formula_idx","wins","formula"
2924,2,"Response ~ (log10T90Sqr + PhotonIndexSqr + log10PeakFluxSqr +      Beta + PhotonIndex)^2 + log10NH + log10PeakFlux + log10Ta +      log10Fa + log10T90 + log10NHSqr + log10TaSqr + log10FaSqr +      BetaSqr"
3334,2,"Response ~ (log10T90Sqr + log10TaSqr + PhotonIndexSqr + log10PeakFluxSqr +      log10Fa)^2 + log10NH + log10PeakFlux + PhotonIndex + log10Ta +      Beta + log10T90 + log10NHSqr + log10FaSqr + BetaSqr"
3798,2,"Response ~ (log10FaSqr + PhotonIndexSqr + log10T90 + log10Fa +      log10PeakFlux + log10NH)^2 + PhotonIndex + log10Ta + Beta +      log10NHSqr + log10PeakFluxSqr + log10TaSqr + BetaSqr + log10T90Sqr"
4146,2,"Response ~ (log10FaSqr + log10TaSqr + log10NHSqr + log10Fa +      PhotonIndex + log10NH)^2 + log10PeakFlux + log10Ta + Beta +      log10T90 + log10PeakFluxSqr + PhotonIndexSqr + BetaSqr +      log10T90Sqr"
4166,2,"Response ~ (log10T90Sqr + log10FaSqr + PhotonIndexSqr + log10Fa +      PhotonIndex + log10NH)^2 + log10PeakFlux + log10Ta + Beta +      log10T90 + log10NHSqr + log10PeakFluxSqr + log10TaSqr + BetaSqr"
4593,2,"Response ~ (log10T90Sqr + log10FaSqr + PhotonIndexSqr + log10T90 +      log10Fa + log10NH)^2 + log10PeakFlux + PhotonIndex + log10Ta +      Beta + log10NHSqr + log10PeakFluxSqr + log10TaSqr + BetaSqr"
4619,2,"Response ~ (log10FaSqr + log10TaSqr + PhotonIndexSqr + log10PeakFluxSqr +      log10Fa + log10NH)^2 + log10PeakFlux + PhotonIndex + log10Ta +      Beta + log10T90 + log10NHSqr + BetaSqr + log10T90Sqr"
5859,2,"Response ~ (log10T90Sqr + log10TaSqr + log10PeakFluxSqr + log10NHSqr +      log10Fa + PhotonIndex)^2 + log10NH + log10PeakFlux + log10Ta +      Beta + log10T90 + PhotonIndexSqr + log10FaSqr + BetaSqr"
6367,2,"Response ~ (log10T90Sqr + log10FaSqr + log10TaSqr + PhotonIndexSqr +      log10T90 + log10Fa)^2 + log10NH + log10PeakFlux + PhotonIndex +      log10Ta + Beta + log10NHSqr + log10PeakFluxSqr + BetaSqr"
7431,2,"Response ~ (log10T90Sqr + log10FaSqr + log10PeakFluxSqr + log10T90 +      log10Ta + PhotonIndex + log10NH)^2 + log10PeakFlux + log10Fa +      Beta + log10NHSqr + PhotonIndexSqr + log10TaSqr + BetaSqr"
8709,2,"Response ~ (log10T90Sqr + BetaSqr + log10FaSqr + Beta + log10Fa +      log10Ta + log10PeakFlux)^2 + log10NH + PhotonIndex + log10T90 +      log10NHSqr + log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr"
108,1,"Response ~ (log10Fa + log10PeakFlux + log10NH)^2 + PhotonIndex +      log10Ta + Beta + log10T90 + log10NHSqr + log10PeakFluxSqr +      PhotonIndexSqr + log10TaSqr + log10FaSqr + BetaSqr + log10T90Sqr"
112,1,"Response ~ (log10PeakFluxSqr + log10PeakFlux + log10NH)^2 + PhotonIndex +      log10Ta + log10Fa + Beta + log10T90 + log10NHSqr + PhotonIndexSqr +      log10TaSqr + log10FaSqr + BetaSqr + log10T90Sqr"
308,1,"Response ~ (log10PeakFluxSqr + log10Fa + log10Ta)^2 + log10NH +      log10PeakFlux + PhotonIndex + Beta + log10T90 + log10NHSqr +      PhotonIndexSqr + log10TaSqr + log10FaSqr + BetaSqr + log10T90Sqr"
475,1,"Response ~ (log10PeakFluxSqr + PhotonIndex + log10PeakFlux +      log10NH)^2 + log10Ta + log10Fa + Beta + log10T90 + log10NHSqr +      PhotonIndexSqr + log10TaSqr + log10FaSqr + BetaSqr + log10T90Sqr"
746,1,"Response ~ (log10FaSqr + log10TaSqr + PhotonIndexSqr + log10NH)^2 +      log10PeakFlux + PhotonIndex + log10Ta + log10Fa + Beta +      log10T90 + log10NHSqr + log10PeakFluxSqr + BetaSqr + log10T90Sqr"
868,1,"Response ~ (log10FaSqr + log10T90 + log10Fa + log10PeakFlux)^2 +      log10NH + PhotonIndex + log10Ta + Beta + log10NHSqr + log10PeakFluxSqr +      PhotonIndexSqr + log10TaSqr + BetaSqr + log10T90Sqr"
897,1,"Response ~ (BetaSqr + log10T90 + Beta + log10PeakFlux)^2 + log10NH +      PhotonIndex + log10Ta + log10Fa + log10NHSqr + log10PeakFluxSqr +      PhotonIndexSqr + log10TaSqr + log10FaSqr + log10T90Sqr"
942,1,"Response ~ (log10TaSqr + log10PeakFluxSqr + log10NHSqr + log10PeakFlux)^2 +      log10NH + PhotonIndex + log10Ta + log10Fa + Beta + log10T90 +      PhotonIndexSqr + log10FaSqr + BetaSqr + log10T90Sqr"
1077,1,"Response ~ (BetaSqr + PhotonIndexSqr + Beta + PhotonIndex)^2 +      log10NH + log10PeakFlux + log10Ta + log10Fa + log10T90 +      log10NHSqr + log10PeakFluxSqr + log10TaSqr + log10FaSqr +      log10T90Sqr"
1103,1,"Response ~ (BetaSqr + log10FaSqr + log10T90 + PhotonIndex)^2 +      log10NH + log10PeakFlux + log10Ta + log10Fa + Beta + log10NHSqr +      log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr + log10T90Sqr"
